Clave_Ent,Entidad,Cve. Municipio,Municipio,Bien jurídico afectado,Tipo de delito,Subtipo de delito,Modalidad,Enero,Febrero,Marzo,Abril,Mayo,Junio,Julio,Agosto,Septiembre,Octubre,Noviembre,Diciembre
9,Ciudad de México,9017,Venustiano Carranza,Libertad personal,Secuestro,Secuestro,Secuestro exprés,0,0,0,0,0,0,,,,,,
9,Ciudad de México,9017,Venustiano Carranza,Libertad personal,Secuestro,Secuestro,Otro tipo de secuestros,0,0,0,0,0,0,,,,,,
9,Ciudad de México,9017,Venustiano Carranza,Libertad personal,Tráfico de menores,Tráfico de menores,Tráfico de menores,0,0,0,0,0,0,,,,,,
9,Ciudad de México,9017,Venustiano Carranza,Libertad personal,Rapto,Rapto,Rapto,0,0,0,0,0,0,,,,,,
9,Ciudad de México,9017,Venustiano Carranza,Libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,6,7,4,6,9,12,,,,,,
9,Ciudad de México,9017,Venustiano Carranza,La libertad y la seguridad sexual,Abuso sexual,Abuso sexual,Abuso sexual,18,25,23,25,27,17,,,,,,
9,Ciudad de México,9017,Venustiano Carranza,La libertad y la seguridad sexual,Acoso sexual,Acoso sexual,Acoso sexual,1,4,6,2,6,4,,,,,,
9,Ciudad de México,9017,Venustiano Carranza,La libertad y la seguridad sexual,Hostigamiento sexual,Hostigamiento sexual,Hostigamiento sexual,0,0,0,0,0,0,,,,,,
9,Ciudad de México,9017,Venustiano Carranza,La libertad y la seguridad sexual,Violación simple,Violación simple,Violación simple,1,5,6,2,3,3,,,,,,
9,Ciudad de México,9017,Venustiano Carranza,La libertad y la seguridad sexual,Violación equiparada,Violación equiparada,Violación equiparada,1,2,1,0,0,1,,,,,,
9,Ciudad de México,9017,Venustiano Carranza,La libertad y la seguridad sexual,Incesto,Incesto,Incesto,0,0,0,0,0,0,,,,,,
9,Ciudad de México,9017,Venustiano Carranza,La libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,0,0,1,1,,,,,,
9,Ciudad de México,9017,Venustiano Carranza,El patrimonio,Robo,Robo a casa habitación,Con violencia,5,4,3,4,3,2,,,,,,
9,Ciudad de México,9017,Venustiano Carranza,El patrimonio,Robo,Robo a casa habitación,Sin violencia,29,18,27,24,15,20,,,,,,
9,Ciudad de México,9017,Venustiano Carranza,El patrimonio,Robo,Robo de vehículo automotor,Robo de coche de 4 ruedas Con violencia,14,10,8,12,16,15,,,,,,
9,Ciudad de México,9017,Venustiano Carranza,El patrimonio,Robo,Robo de vehículo automotor,Robo de coche de 4 ruedas Sin violencia,41,42,36,42,52,36,,,,,,
9,Ciudad de México,9017,Venustiano Carranza,El patrimonio,Robo,Robo de vehículo automotor,Robo de motocicleta Con violencia,2,9,2,1,1,3,,,,,,
9,Ciudad de México,9017,Venustiano Carranza,El patrimonio,Robo,Robo de vehículo automotor,Robo de motocicleta Sin violencia,5,2,2,2,5,4,,,,,,
9,Ciudad de México,9017,Venustiano Carranza,El patrimonio,Robo,Robo de vehículo automotor,Robo de embarcaciones pequeñas y grandes Con violencia,0,0,0,0,0,0,,,,,,
9,Ciudad de México,9017,Venustiano Carranza,El patrimonio,Robo,Robo de vehículo automotor,Robo de embarcaciones pequeñas y grandes Sin violencia,0,0,0,0,0,0,,,,,,
9,Ciudad de México,9017,Venustiano Carranza,El patrimonio,Robo,Robo de autopartes,Con violencia,0,0,0,0,0,0,,,,,,
9,Ciudad de México,9017,Venustiano Carranza,El patrimonio,Robo,Robo de autopartes,Sin violencia,46,42,36,34,44,42,,,,,,
9,Ciudad de México,9017,Venustiano Carranza,El patrimonio,Robo,Robo a transportista,Con violencia,3,5,5,2,1,6,,,,,,
9,Ciudad de México,9017,Venustiano Carranza,El patrimonio,Robo,Robo a transportista,Sin violencia,0,0,0,0,0,0,,,,,,
9,Ciudad de México,9017,Venustiano Carranza,El patrimonio,Robo,Robo a transeúnte en vía pública,Con violencia,114,128,105,91,105,78,,,,,,
9,Ciudad de México,9017,Venustiano Carranza,El patrimonio,Robo,Robo a transeúnte en vía pública,Sin violencia,21,21,14,15,12,17,,,,,,
9,Ciudad de México,9017,Venustiano Carranza,El patrimonio,Robo,Robo a transeúnte en espacio abierto al público,Con violencia,1,5,5,3,3,4,,,,,,
9,Ciudad de México,9017,Venustiano Carranza,El patrimonio,Robo,Robo a transeúnte en espacio abierto al público,Sin violencia,0,0,0,0,0,0,,,,,,
9,Ciudad de México,9017,Venustiano Carranza,El patrimonio,Robo,Robo en transporte público individual,Con violencia,3,1,5,2,4,2,,,,,,
9,Ciudad de México,9017,Venustiano Carranza,El patrimonio,Robo,Robo en transporte público individual,Sin violencia,1,1,1,1,0,2,,,,,,
9,Ciudad de México,9017,Venustiano Carranza,El patrimonio,Robo,Robo en transporte público colectivo,Con violencia,10,21,13,22,24,18,,,,,,
9,Ciudad de México,9017,Venustiano Carranza,El patrimonio,Robo,Robo en transporte público colectivo,Sin violencia,29,46,39,42,33,29,,,,,,
9,Ciudad de México,9017,Venustiano Carranza,El patrimonio,Robo,Robo en transporte individual,Con violencia,25,25,25,26,26,23,,,,,,
9,Ciudad de México,9017,Venustiano Carranza,El patrimonio,Robo,Robo en transporte individual,Sin violencia,0,0,0,0,0,0,,,,,,
9,Ciudad de México,9017,Venustiano Carranza,El patrimonio,Robo,Robo a institución bancaria,Con violencia,0,0,0,0,0,1,,,,,,
9,Ciudad de México,9017,Venustiano Carranza,El patrimonio,Robo,Robo a institución bancaria,Sin violencia,0,0,0,0,0,0,,,,,,
9,Ciudad de México,9017,Venustiano Carranza,El patrimonio,Robo,Robo a negocio,Con violencia,34,35,39,30,27,38,,,,,,
9,Ciudad de México,9017,Venustiano Carranza,El patrimonio,Robo,Robo a negocio,Sin violencia,87,62,69,70,80,62,,,,,,
9,Ciudad de México,9017,Venustiano Carranza,El patrimonio,Robo,Robo de ganado,Con violencia,0,0,0,0,0,0,,,,,,
9,Ciudad de México,9017,Venustiano Carranza,El patrimonio,Robo,Robo de ganado,Sin violencia,0,0,0,0,0,0,,,,,,
9,Ciudad de México,9017,Venustiano Carranza,El patrimonio,Robo,Robo de maquinaria,Robo de herramienta industrial o agrícola Con violencia,0,0,0,0,0,0,,,,,,
9,Ciudad de México,9017,Venustiano Carranza,El patrimonio,Robo,Robo de maquinaria,Robo de herramienta industrial o agrícola Sin violencia,0,0,0,0,0,0,,,,,,
9,Ciudad de México,9017,Venustiano Carranza,El patrimonio,Robo,Robo de maquinaria,Robo de tractores Con violencia,0,0,1,0,0,0,,,,,,
9,Ciudad de México,9017,Venustiano Carranza,El patrimonio,Robo,Robo de maquinaria,Robo de tractores Sin violencia,0,0,0,0,0,0,,,,,,
9,Ciudad de México,9017,Venustiano Carranza,El patrimonio,Robo,Robo de maquinaria,"Robo de cables, tubos y otros objetos destinados a servicios públicos Con violencia",0,0,0,0,0,0,,,,,,
9,Ciudad de México,9017,Venustiano Carranza,El patrimonio,Robo,Robo de maquinaria,"Robo de cables, tubos y otros objetos destinados a servicios públicos Sin violencia",0,0,0,0,0,0,,,,,,
9,Ciudad de México,9017,Venustiano Carranza,El patrimonio,Robo,Otros robos,Con violencia,22,0,22,0,12,13,,,,,,
9,Ciudad de México,9017,Venustiano Carranza,El patrimonio,Robo,Otros robos,Sin violencia,127,98,102,117,112,115,,,,,,
9,Ciudad de México,9017,Venustiano Carranza,El patrimonio,Fraude,Fraude,Fraude,57,49,54,61,48,47,,,,,,
9,Ciudad de México,9017,Venustiano Carranza,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,21,21,19,15,31,25,,,,,,
9,Ciudad de México,9017,Venustiano Carranza,El patrimonio,Extorsión,Extorsión,Extorsión,3,5,1,4,2,6,,,,,,
9,Ciudad de México,9017,Venustiano Carranza,El patrimonio,Daño a la propiedad,Daño a la propiedad,Daño a la propiedad,47,46,69,56,51,56,,,,,,
9,Ciudad de México,9017,Venustiano Carranza,El patrimonio,Despojo,Despojo,Despojo,15,20,21,17,24,23,,,,,,
9,Ciudad de México,9017,Venustiano Carranza,El patrimonio,Otros delitos contra el patrimonio,Otros delitos contra el patrimonio,Otros delitos contra el patrimonio,15,52,21,41,41,31,,,,,,
9,Ciudad de México,9017,Venustiano Carranza,La familia,Violencia familiar,Violencia familiar,Violencia familiar,80,73,134,152,156,139,,,,,,
9,Ciudad de México,9017,Venustiano Carranza,La familia,Violencia de género en todas sus modalidades distinta a la violencia familiar,Violencia de género en todas sus modalidades distinta a la violencia familiar,Violencia de género en todas sus modalidades distinta a la violencia familiar,0,0,0,0,0,0,,,,,,
9,Ciudad de México,9017,Venustiano Carranza,La familia,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,2,0,0,0,2,1,,,,,,
9,Ciudad de México,9017,Venustiano Carranza,La familia,Otros delitos contra la familia,Otros delitos contra la familia,Otros delitos contra la familia,0,0,0,0,0,0,,,,,,
9,Ciudad de México,9017,Venustiano Carranza,La sociedad,Corrupción de menores,Corrupción de menores,Corrupción de menores,0,2,2,3,1,0,,,,,,
9,Ciudad de México,9017,Venustiano Carranza,La sociedad,Trata de personas,Trata de personas,Trata de personas,1,0,0,0,0,0,,,,,,
9,Ciudad de México,9017,Venustiano Carranza,La sociedad,Otros delitos contra la sociedad,Otros delitos contra la sociedad,Otros delitos contra la sociedad,1,9,6,7,10,5,,,,,,
9,Ciudad de México,9017,Venustiano Carranza,Otros bienes jurídicos afectados (del fuero común),Narcomenudeo,Narcomenudeo,Narcomenudeo,68,50,42,27,26,82,,,,,,
9,Ciudad de México,9017,Venustiano Carranza,Otros bienes jurídicos afectados (del fuero común),Amenazas,Amenazas,Amenazas,51,49,60,66,70,74,,,,,,
9,Ciudad de México,9017,Venustiano Carranza,Otros bienes jurídicos afectados (del fuero común),Allanamiento de morada,Allanamiento de morada,Allanamiento de morada,2,3,1,8,3,3,,,,,,
9,Ciudad de México,9017,Venustiano Carranza,Otros bienes jurídicos afectados (del fuero común),Evasión de presos,Evasión de presos,Evasión de presos,0,1,0,0,0,0,,,,,,
9,Ciudad de México,9017,Venustiano Carranza,Otros bienes jurídicos afectados (del fuero común),Falsedad,Falsedad,Falsedad,0,0,2,2,1,0,,,,,,
9,Ciudad de México,9017,Venustiano Carranza,Otros bienes jurídicos afectados (del fuero común),Falsificación,Falsificación,Falsificación,23,18,13,26,14,19,,,,,,
9,Ciudad de México,9017,Venustiano Carranza,Otros bienes jurídicos afectados (del fuero común),Contra el medio ambiente,Contra el medio ambiente,Contra el medio ambiente,7,3,3,2,3,5,,,,,,
9,Ciudad de México,9017,Venustiano Carranza,Otros bienes jurídicos afectados (del fuero común),Delitos cometidos por servidores públicos,Delitos cometidos por servidores públicos,Delitos cometidos por servidores públicos,24,10,24,30,24,27,,,,,,
9,Ciudad de México,9017,Venustiano Carranza,Otros bienes jurídicos afectados (del fuero común),Electorales,Electorales,Electorales,0,0,0,0,0,0,,,,,,
9,Ciudad de México,9017,Venustiano Carranza,Otros bienes jurídicos afectados (del fuero común),Otros delitos del Fuero Común,Otros delitos del Fuero Común,Otros delitos del Fuero Común,28,29,21,30,37,22,,,,,,
9,Ciudad de México,9998,No Especificado,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma de fuego,0,0,0,0,0,0,,,,,,
9,Ciudad de México,9998,No Especificado,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma blanca,0,0,0,0,0,0,,,,,,
9,Ciudad de México,9998,No Especificado,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con otro elemento,0,0,0,0,0,0,,,,,,
9,Ciudad de México,9998,No Especificado,La vida y la Integridad corporal,Homicidio,Homicidio doloso,No especificado,0,0,0,0,0,0,,,,,,
9,Ciudad de México,9998,No Especificado,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma de fuego,0,0,0,0,0,0,,,,,,
9,Ciudad de México,9998,No Especificado,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma blanca,0,0,0,0,0,0,,,,,,
9,Ciudad de México,9998,No Especificado,La vida y la Integridad corporal,Homicidio,Homicidio culposo,En accidente de tránsito,0,0,0,0,0,0,,,,,,
9,Ciudad de México,9998,No Especificado,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con otro elemento,0,0,0,0,0,0,,,,,,
9,Ciudad de México,9998,No Especificado,La vida y la Integridad corporal,Homicidio,Homicidio culposo,No especificado,0,0,0,0,0,0,,,,,,
9,Ciudad de México,9998,No Especificado,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma de fuego,0,0,0,0,0,0,,,,,,
9,Ciudad de México,9998,No Especificado,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma blanca,0,0,0,0,0,0,,,,,,
9,Ciudad de México,9998,No Especificado,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con otro elemento,0,0,0,0,0,0,,,,,,
9,Ciudad de México,9998,No Especificado,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,No especificado,0,0,0,0,0,0,,,,,,
9,Ciudad de México,9998,No Especificado,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma de fuego,0,0,0,0,0,0,,,,,,
9,Ciudad de México,9998,No Especificado,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma blanca,0,0,0,0,0,0,,,,,,
9,Ciudad de México,9998,No Especificado,La vida y la Integridad corporal,Lesiones,Lesiones culposas,En accidente de tránsito,0,0,0,0,0,0,,,,,,
9,Ciudad de México,9998,No Especificado,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con otro elemento,0,0,0,0,0,0,,,,,,
9,Ciudad de México,9998,No Especificado,La vida y la Integridad corporal,Lesiones,Lesiones culposas,No especificado,0,0,0,0,0,0,,,,,,
9,Ciudad de México,9998,No Especificado,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con arma de fuego,0,0,0,0,0,0,,,,,,
9,Ciudad de México,9998,No Especificado,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con arma blanca,0,0,0,0,0,0,,,,,,
9,Ciudad de México,9998,No Especificado,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con otro elemento,0,0,0,0,0,0,,,,,,
9,Ciudad de México,9998,No Especificado,La vida y la Integridad corporal,Feminicidio,Feminicidio,No especificado,0,0,0,0,0,0,,,,,,
9,Ciudad de México,9998,No Especificado,La vida y la Integridad corporal,Aborto,Aborto,Aborto,0,0,0,0,0,0,,,,,,
9,Ciudad de México,9998,No Especificado,La vida y la Integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,0,0,0,0,0,0,,,,,,
9,Ciudad de México,9998,No Especificado,Libertad personal,Secuestro,Secuestro,Secuestro extorsivo,0,0,0,0,0,0,,,,,,
9,Ciudad de México,9998,No Especificado,Libertad personal,Secuestro,Secuestro,Secuestro con calidad de rehén,0,0,0,0,0,0,,,,,,
9,Ciudad de México,9998,No Especificado,Libertad personal,Secuestro,Secuestro,Secuestro para causar daño,0,0,0,0,0,0,,,,,,
9,Ciudad de México,9998,No Especificado,Libertad personal,Secuestro,Secuestro,Secuestro exprés,0,0,0,0,0,0,,,,,,
9,Ciudad de México,9998,No Especificado,Libertad personal,Secuestro,Secuestro,Otro tipo de secuestros,0,0,0,0,0,0,,,,,,
9,Ciudad de México,9998,No Especificado,Libertad personal,Tráfico de menores,Tráfico de menores,Tráfico de menores,0,0,0,0,0,0,,,,,,
9,Ciudad de México,9998,No Especificado,Libertad personal,Rapto,Rapto,Rapto,0,0,0,0,0,0,,,,,,
9,Ciudad de México,9998,No Especificado,Libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,0,0,0,0,0,0,,,,,,
9,Ciudad de México,9998,No Especificado,La libertad y la seguridad sexual,Abuso sexual,Abuso sexual,Abuso sexual,0,0,0,0,0,0,,,,,,
9,Ciudad de México,9998,No Especificado,La libertad y la seguridad sexual,Acoso sexual,Acoso sexual,Acoso sexual,0,0,0,0,0,0,,,,,,
9,Ciudad de México,9998,No Especificado,La libertad y la seguridad sexual,Hostigamiento sexual,Hostigamiento sexual,Hostigamiento sexual,0,0,0,0,0,0,,,,,,
9,Ciudad de México,9998,No Especificado,La libertad y la seguridad sexual,Violación simple,Violación simple,Violación simple,0,0,0,0,0,0,,,,,,
9,Ciudad de México,9998,No Especificado,La libertad y la seguridad sexual,Violación equiparada,Violación equiparada,Violación equiparada,0,0,0,0,0,0,,,,,,
9,Ciudad de México,9998,No Especificado,La libertad y la seguridad sexual,Incesto,Incesto,Incesto,0,0,0,0,0,0,,,,,,
9,Ciudad de México,9998,No Especificado,La libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,0,0,0,0,,,,,,
9,Ciudad de México,9998,No Especificado,El patrimonio,Robo,Robo a casa habitación,Con violencia,0,0,0,0,0,0,,,,,,
9,Ciudad de México,9998,No Especificado,El patrimonio,Robo,Robo a casa habitación,Sin violencia,0,0,0,0,0,0,,,,,,
9,Ciudad de México,9998,No Especificado,El patrimonio,Robo,Robo de vehículo automotor,Robo de coche de 4 ruedas Con violencia,0,0,0,0,0,0,,,,,,
9,Ciudad de México,9998,No Especificado,El patrimonio,Robo,Robo de vehículo automotor,Robo de coche de 4 ruedas Sin violencia,0,0,0,0,0,0,,,,,,
9,Ciudad de México,9998,No Especificado,El patrimonio,Robo,Robo de vehículo automotor,Robo de motocicleta Con violencia,0,0,0,0,0,0,,,,,,
9,Ciudad de México,9998,No Especificado,El patrimonio,Robo,Robo de vehículo automotor,Robo de motocicleta Sin violencia,0,0,0,0,0,0,,,,,,
9,Ciudad de México,9998,No Especificado,El patrimonio,Robo,Robo de vehículo automotor,Robo de embarcaciones pequeñas y grandes Con violencia,0,0,0,0,0,0,,,,,,
9,Ciudad de México,9998,No Especificado,El patrimonio,Robo,Robo de vehículo automotor,Robo de embarcaciones pequeñas y grandes Sin violencia,0,0,0,0,0,0,,,,,,
9,Ciudad de México,9998,No Especificado,El patrimonio,Robo,Robo de autopartes,Con violencia,0,0,0,0,0,0,,,,,,
9,Ciudad de México,9998,No Especificado,El patrimonio,Robo,Robo de autopartes,Sin violencia,0,0,0,0,0,0,,,,,,
9,Ciudad de México,9998,No Especificado,El patrimonio,Robo,Robo a transportista,Con violencia,0,0,0,0,0,0,,,,,,
9,Ciudad de México,9998,No Especificado,El patrimonio,Robo,Robo a transportista,Sin violencia,0,0,0,0,0,0,,,,,,
9,Ciudad de México,9998,No Especificado,El patrimonio,Robo,Robo a transeúnte en vía pública,Con violencia,0,0,0,0,0,0,,,,,,
9,Ciudad de México,9998,No Especificado,El patrimonio,Robo,Robo a transeúnte en vía pública,Sin violencia,0,0,0,0,0,0,,,,,,
9,Ciudad de México,9998,No Especificado,El patrimonio,Robo,Robo a transeúnte en espacio abierto al público,Con violencia,0,0,0,0,0,0,,,,,,
9,Ciudad de México,9998,No Especificado,El patrimonio,Robo,Robo a transeúnte en espacio abierto al público,Sin violencia,0,0,0,0,0,0,,,,,,
9,Ciudad de México,9998,No Especificado,El patrimonio,Robo,Robo en transporte público individual,Con violencia,0,0,0,0,0,0,,,,,,
9,Ciudad de México,9998,No Especificado,El patrimonio,Robo,Robo en transporte público individual,Sin violencia,0,0,0,0,0,0,,,,,,
9,Ciudad de México,9998,No Especificado,El patrimonio,Robo,Robo en transporte público colectivo,Con violencia,0,0,0,0,0,0,,,,,,
9,Ciudad de México,9998,No Especificado,El patrimonio,Robo,Robo en transporte público colectivo,Sin violencia,0,0,0,0,0,0,,,,,,
9,Ciudad de México,9998,No Especificado,El patrimonio,Robo,Robo en transporte individual,Con violencia,0,0,0,0,0,0,,,,,,
9,Ciudad de México,9998,No Especificado,El patrimonio,Robo,Robo en transporte individual,Sin violencia,0,0,0,0,0,0,,,,,,
9,Ciudad de México,9998,No Especificado,El patrimonio,Robo,Robo a institución bancaria,Con violencia,0,0,0,0,0,0,,,,,,
9,Ciudad de México,9998,No Especificado,El patrimonio,Robo,Robo a institución bancaria,Sin violencia,0,0,0,0,0,0,,,,,,
9,Ciudad de México,9998,No Especificado,El patrimonio,Robo,Robo a negocio,Con violencia,0,0,0,0,0,0,,,,,,
